gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AvgMonthlyCharge,ChargePerService,TenureGroup_Loyal,TenureGroup_Mature,TenureGroup_New
1,0,0,0,3,0,0,0,0,0,1,0,0,0,30.4,82.15,0,False,False,False,False,False,True,False,20.5375,10.133333333333333,False,False,True
0,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,False,True,True,False,False,True,False,17.485714285714288,9.825,False,False,False
0,0,1,0,40,1,1,0,1,0,0,0,0,0,56.6,2379.1,0,False,False,False,False,True,False,False,58.02682926829268,11.32,False,True,False
1,0,1,1,43,1,1,1,0,0,1,0,1,1,71.9,3173.35,0,False,False,True,False,True,False,False,72.12159090909091,7.19,False,True,False
1,0,1,0,6,1,0,0,1,1,0,0,1,1,91.0,531.0,1,True,False,False,False,False,True,False,75.85714285714286,11.375,False,False,True
0,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,False,True,False,True,False,False,False,19.64857142857143,4.9375,True,False,False
0,0,1,1,72,1,1,1,1,1,0,1,1,0,109.7,8129.3,0,True,False,False,True,True,False,False,111.36027397260274,10.97,True,False,False
1,0,1,1,59,1,0,0,0,0,0,0,0,0,19.3,1192.7,0,False,True,False,True,True,False,False,19.878333333333334,3.8600000000000003,True,False,False
0,0,1,0,20,1,0,1,1,0,1,1,0,1,96.55,1901.65,0,True,False,False,False,False,True,False,90.5547619047619,12.06875,False,False,False
1,0,1,1,24,1,1,0,0,0,0,0,0,1,24.1,587.4,0,False,True,False,True,False,False,False,23.496,3.442857142857143,False,False,False
1,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,True,False,False,False,False,True,False,108.6625,11.135,True,False,False
1,0,1,1,72,1,1,0,1,1,1,1,1,1,112.25,8041.65,0,True,False,False,True,False,False,False,110.15958904109588,9.354166666666666,True,False,False
1,0,0,1,1,1,0,0,0,0,0,0,0,0,20.75,20.75,0,False,True,False,False,False,False,True,10.375,5.1875,False,False,True
0,0,1,0,27,1,0,1,0,0,1,1,1,1,101.9,2681.15,0,True,False,True,False,True,False,False,95.75535714285715,12.7375,False,True,False
0,0,0,0,14,1,0,0,1,0,1,0,0,1,80.05,1112.3,0,True,False,False,False,True,False,False,74.15333333333334,16.009999999999998,False,False,False
1,0,1,1,71,1,1,1,0,1,0,1,1,0,105.55,7405.5,0,True,False,False,True,False,True,False,102.85416666666667,10.555,True,False,False
1,0,0,1,13,1,0,0,0,0,0,1,0,1,78.3,1033.95,0,True,False,False,False,True,False,False,73.85357142857143,13.049999999999999,False,False,False
1,0,0,0,44,1,0,0,0,0,0,0,0,0,68.85,2958.95,0,True,False,False,False,True,False,False,65.75444444444445,22.95,False,True,False
0,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,True,False,True,False,False,False,False,78.96617647058824,15.99,False,True,False
1,0,1,1,72,0,0,1,1,1,1,0,1,1,55.45,4179.2,0,False,False,False,True,True,False,False,57.249315068493146,5.545,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,1,0,79.9,79.9,1,True,False,False,False,False,True,False,39.95,19.975,False,False,True
0,0,0,0,19,1,0,1,0,1,1,1,1,1,106.6,1934.45,1,True,False,False,False,False,True,False,96.7225,13.325,False,False,False
1,0,1,0,64,1,0,0,1,1,1,1,1,1,102.45,6654.1,0,True,False,True,False,True,False,False,102.37076923076924,10.245000000000001,True,False,False
1,0,0,0,2,1,0,0,0,0,0,0,0,1,46.0,84.5,1,False,False,False,False,True,False,False,28.166666666666668,11.5,False,False,True
0,0,0,0,1,0,0,0,0,0,0,0,0,0,25.25,25.25,0,False,False,False,False,False,True,False,12.625,25.25,False,False,True
1,0,0,1,61,1,0,0,0,0,0,0,0,0,19.75,1124.2,0,False,True,False,True,False,False,True,18.13225806451613,4.9375,True,False,False
0,0,1,1,29,1,0,0,0,0,0,0,0,0,20.0,540.05,0,False,True,True,False,False,True,False,18.001666666666665,5.0,False,True,False
1,1,1,0,23,1,1,0,0,0,0,0,1,0,86.8,1975.85,0,True,False,False,False,False,True,False,82.32708333333333,14.466666666666667,False,False,False
0,0,1,0,57,0,0,1,1,1,0,1,1,1,58.75,3437.45,0,False,False,False,False,False,False,False,59.266379310344824,7.34375,True,False,False
1,0,1,1,72,0,0,1,1,1,1,0,0,0,45.25,3139.8,0,False,False,False,True,True,False,False,43.01095890410959,5.65625,True,False,False
1,0,1,0,66,0,0,1,1,1,1,1,0,1,56.6,3789.2,0,False,False,False,True,False,False,False,56.55522388059701,6.288888888888889,True,False,False
1,0,1,1,65,1,1,0,1,1,1,1,1,1,84.2,5324.5,0,False,False,False,True,False,False,False,80.67424242424242,7.016666666666667,True,False,False
0,0,0,0,8,1,0,0,0,0,0,1,0,1,80.0,624.6,0,True,False,False,False,False,False,False,69.4,20.0,False,False,True
0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.15,268.35,1,True,False,False,False,False,True,False,53.67,23.383333333333336,False,False,True
0,0,1,0,71,1,1,0,0,0,0,0,0,0,24.75,1836.9,0,False,True,False,True,False,False,False,25.512500000000003,6.1875,True,False,False
1,0,1,1,1,1,0,0,0,0,0,0,0,1,20.2,20.2,0,False,True,True,False,False,True,False,10.1,3.3666666666666667,False,False,True
1,0,1,0,4,1,0,0,0,0,1,0,0,0,50.05,179.35,1,False,False,False,False,False,False,True,35.87,10.01,False,False,True
0,0,0,0,12,1,0,0,0,0,0,0,0,1,19.35,219.35,0,False,True,True,False,False,False,False,16.873076923076923,6.45,False,False,True
1,0,0,0,24,0,0,1,0,0,0,1,1,1,50.6,1288.75,0,False,False,True,False,False,False,True,51.55,8.433333333333334,False,False,False
0,0,1,1,31,1,0,1,0,1,1,1,1,1,81.15,2545.75,0,False,False,True,False,False,False,True,79.5546875,8.115,False,True,False
0,0,1,0,1,1,0,0,0,0,0,1,0,0,55.2,55.2,1,False,False,False,False,False,False,True,27.6,13.8,False,False,True
1,0,0,0,30,1,1,0,0,0,1,0,1,1,89.9,2723.15,0,True,False,False,False,True,False,False,87.84354838709677,12.842857142857143,False,True,False
0,0,1,1,47,1,1,1,1,0,1,1,1,1,85.3,4107.25,0,False,False,False,True,True,False,False,85.56770833333333,7.754545454545454,False,True,False
1,0,0,0,54,1,1,1,1,0,1,1,1,1,108.0,5760.65,0,True,False,False,True,True,False,False,104.7390909090909,10.8,True,False,False
1,0,0,0,50,1,0,1,1,0,1,0,1,1,93.5,4747.5,0,True,False,False,False,True,False,False,93.08823529411765,11.6875,True,False,False
1,0,0,0,1,1,0,1,0,0,0,0,1,1,84.6,84.6,1,True,False,False,False,False,False,True,42.3,14.1,False,False,True
0,0,0,0,72,1,0,0,0,0,0,0,0,0,20.25,1566.9,0,False,True,False,True,True,False,False,21.464383561643835,10.125,True,False,False
0,0,0,0,29,1,1,0,0,0,0,0,0,0,25.15,702.0,0,False,True,False,False,False,True,False,23.4,8.383333333333333,False,True,False
1,0,0,0,2,1,1,0,1,0,0,0,0,1,54.4,114.1,1,False,False,False,False,False,False,True,38.03333333333333,9.066666666666666,False,False,True
0,0,0,0,10,0,0,0,0,0,1,0,0,1,29.6,299.05,0,False,False,False,True,False,False,True,27.186363636363637,9.866666666666667,False,False,True
1,0,1,0,18,1,1,0,0,0,0,0,0,1,73.15,1305.95,0,True,False,False,False,False,True,False,68.73421052631579,12.191666666666668,False,False,False
0,1,0,0,11,1,0,0,1,0,0,1,1,1,95.0,1120.3,1,True,False,False,False,False,True,False,93.35833333333333,15.833333333333334,False,False,True
1,0,0,0,16,1,0,0,0,0,0,0,0,0,19.75,284.35,0,False,True,False,True,False,False,True,16.726470588235294,6.583333333333333,False,False,False
0,0,0,0,72,1,1,0,1,1,1,1,1,0,86.6,6350.5,0,False,False,False,True,False,False,False,86.9931506849315,10.825,True,False,False
1,0,0,0,72,1,1,0,1,1,1,1,1,0,109.2,7878.3,0,True,False,False,True,False,False,False,107.92191780821918,12.133333333333333,True,False,False
0,0,1,1,41,1,0,1,0,0,1,1,1,1,74.7,3187.65,0,False,False,True,False,True,False,False,75.89642857142857,8.3,False,True,False
0,1,1,0,65,1,0,1,1,1,0,0,1,0,94.4,6126.15,0,True,False,False,False,False,True,False,92.82045454545454,13.485714285714286,True,False,False
0,1,0,0,13,1,0,0,1,1,0,0,0,1,54.8,731.3,0,False,False,False,False,False,True,False,52.23571428571428,10.959999999999999,False,False,False
1,1,0,0,4,1,0,1,0,0,0,0,0,0,75.35,273.4,0,True,False,False,False,False,True,False,54.67999999999999,18.8375,False,False,True
1,0,0,0,41,1,1,0,0,1,0,0,1,0,65.0,2531.8,0,False,False,True,False,False,False,True,60.280952380952385,10.833333333333334,False,True,False
1,1,0,0,15,1,0,0,1,0,0,0,0,1,74.4,1074.3,1,True,False,False,False,False,True,False,67.14375,14.88,False,False,False
1,0,0,0,1,1,0,1,0,0,0,0,0,1,48.55,48.55,1,False,False,False,False,False,False,True,24.275,9.709999999999999,False,False,True
1,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,True,False,True,False,False,True,False,99.96395348837208,11.0,False,True,False
0,0,1,0,51,1,0,1,1,1,0,1,0,1,93.5,4619.55,0,True,False,True,False,False,True,False,88.8375,11.6875,True,False,False
0,0,1,1,2,1,0,0,0,0,0,0,0,0,70.4,147.15,1,True,False,False,False,False,True,False,49.050000000000004,17.6,False,False,True
1,1,1,0,1,0,0,0,1,0,0,1,0,0,40.2,40.2,1,False,False,False,False,False,True,False,20.1,8.040000000000001,False,False,True
1,0,0,1,32,1,1,0,1,1,1,1,1,0,83.7,2633.3,0,False,False,True,False,True,False,False,79.7969696969697,8.370000000000001,False,True,False
1,0,0,0,10,1,0,0,0,0,0,0,0,1,19.85,193.05,0,False,True,False,False,False,False,True,17.55,4.9625,False,False,True
0,0,1,1,67,0,0,0,1,1,1,1,1,1,59.55,4103.9,0,False,False,False,True,False,True,False,60.35147058823529,6.616666666666666,True,False,False
0,0,1,1,61,1,1,1,1,1,1,1,1,0,115.1,7008.15,0,True,False,False,True,True,False,False,113.03467741935484,10.463636363636363,True,False,False
1,0,0,0,50,1,1,1,1,1,1,1,1,0,114.35,5791.1,0,True,False,True,False,True,False,False,113.55098039215687,11.434999999999999,True,False,False
0,0,1,0,2,1,0,0,0,0,0,0,0,1,44.6,80.55,1,False,False,False,False,True,False,False,26.849999999999998,11.15,False,False,True
0,1,1,0,29,0,0,1,0,1,0,0,1,1,45.0,1228.65,0,False,False,False,False,False,True,False,40.955000000000005,7.5,False,True,False
1,1,0,0,3,0,0,0,0,1,0,0,1,1,41.15,132.2,1,False,False,False,False,False,True,False,33.05,8.23,False,False,True
1,1,0,0,13,1,1,0,1,1,0,1,1,1,106.9,1364.3,1,True,False,False,False,False,True,False,97.45,11.877777777777778,False,False,False
1,1,1,0,57,1,1,0,1,0,0,0,1,1,89.85,4925.35,0,True,False,False,False,False,True,False,84.9198275862069,11.23125,True,False,False
0,0,0,0,31,0,0,1,1,0,1,0,1,1,49.85,1520.1,0,False,False,False,True,False,False,False,47.503125,8.308333333333334,False,True,False
0,0,1,0,45,1,1,1,1,1,1,1,1,0,113.3,5032.25,0,True,False,True,False,False,False,True,109.39673913043478,11.33,False,True,False
0,0,1,1,61,1,1,1,1,1,1,1,1,0,88.1,5526.75,0,False,False,False,True,False,False,True,89.14112903225806,8.009090909090908,True,False,False
1,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,False,True,False,True,False,False,False,23.436274509803923,6.225,True,False,False
0,1,0,0,19,1,0,1,1,0,1,1,1,1,105.0,2007.25,0,True,False,False,False,False,False,True,100.3625,13.125,False,False,False
1,0,0,0,59,1,0,0,0,0,0,0,0,0,19.35,1099.6,1,False,True,False,True,False,False,True,18.326666666666664,6.45,True,False,False
0,0,1,0,71,1,1,0,0,0,0,0,0,1,24.25,1732.95,0,False,True,False,True,True,False,False,24.06875,4.85,True,False,False
0,1,0,0,16,1,0,0,0,0,1,1,1,1,94.45,1511.2,1,True,False,False,False,False,True,False,88.89411764705882,15.741666666666667,False,False,False
1,0,1,0,57,1,0,1,1,0,1,0,0,1,59.75,3450.15,0,False,False,False,True,False,True,False,59.48534482758621,7.46875,True,False,False
1,0,0,0,1,0,0,0,0,0,0,0,0,0,24.8,24.8,1,False,False,False,False,False,False,False,12.4,12.4,False,False,True
1,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,True,False,False,False,False,True,False,103.43095238095239,11.894444444444444,False,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,0,70.6,70.6,1,True,False,False,False,False,False,True,35.3,23.53333333333333,False,False,True
1,0,1,0,5,1,1,0,1,0,1,0,0,1,85.4,401.1,1,True,False,False,False,False,True,False,66.85000000000001,10.675,False,False,True
0,0,1,0,52,1,1,0,1,1,0,1,1,1,105.05,5624.85,1,True,False,False,False,False,True,False,106.12924528301888,11.672222222222222,True,False,False
1,1,1,0,21,1,0,1,1,0,0,0,1,1,64.95,1339.8,0,False,False,False,False,False,False,False,60.9,8.11875,False,False,False
1,0,0,0,14,0,0,0,0,1,1,1,1,1,55.0,771.95,0,False,False,False,False,False,True,False,51.46333333333334,7.857142857142857,False,False,False
0,0,0,0,5,1,0,0,1,0,0,0,0,0,50.55,244.75,0,False,False,False,False,False,False,False,40.791666666666664,16.849999999999998,False,False,True
0,0,0,0,6,1,0,1,1,0,0,0,0,0,55.15,322.9,0,False,False,False,False,False,False,True,46.128571428571426,13.7875,False,False,True
0,0,0,0,10,1,0,0,1,0,0,0,0,0,51.2,498.25,0,False,False,False,False,False,True,False,45.29545454545455,17.066666666666666,False,False,True
0,0,0,1,1,1,1,0,0,0,0,0,0,0,25.4,25.4,0,False,True,False,False,False,False,True,12.7,6.35,False,False,True
0,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,0,False,False,False,False,False,False,True,53.44565217391305,13.6125,True,False,False
1,0,1,1,18,1,0,0,0,1,0,1,1,0,95.15,1779.95,1,True,False,False,False,False,False,True,93.68157894736842,11.89375,False,False,False
0,0,0,0,22,1,1,0,0,0,0,0,0,1,76.0,1783.6,0,True,False,True,False,True,False,False,77.54782608695652,19.0,False,False,False
0,0,0,0,20,1,0,0,0,0,0,0,0,1,44.35,927.15,0,False,False,False,False,False,True,False,44.15,14.783333333333333,False,False,False
1,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,1,True,False,False,False,False,True,False,35.0,17.5,False,False,True
1,1,0,0,8,1,0,0,1,0,0,0,0,1,74.5,606.55,1,True,False,False,False,False,True,False,67.39444444444445,14.9,False,False,True
1,0,0,0,10,1,0,0,0,0,0,0,0,1,44.85,435.4,1,False,False,False,False,True,False,False,39.58181818181818,11.2125,False,False,True
1,1,0,0,24,1,1,0,0,0,0,0,0,1,76.1,1712.7,1,True,False,False,False,False,True,False,68.508,15.219999999999999,False,False,False
1,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,0,False,False,True,False,False,False,True,56.144444444444446,10.200000000000001,False,True,False
1,0,1,1,23,1,0,0,1,1,1,0,0,0,86.8,1940.8,0,True,False,True,False,False,False,True,80.86666666666666,10.85,False,False,False
0,1,0,0,6,1,0,0,0,0,0,1,1,1,89.35,567.8,0,True,False,False,False,False,True,False,81.11428571428571,17.869999999999997,False,False,True
0,0,0,0,12,1,0,0,0,0,0,0,0,0,19.7,220.35,0,False,True,False,False,False,False,True,16.95,9.85,False,False,True
1,0,0,0,1,1,0,0,0,0,0,0,0,0,20.25,20.25,0,False,True,False,False,False,False,True,10.125,6.75,False,False,True
0,0,1,1,71,1,0,0,0,1,0,0,0,0,76.05,5436.45,0,True,False,False,True,False,True,False,75.50625,15.209999999999999,True,False,False
1,1,1,0,35,1,1,0,0,1,0,1,1,1,100.8,3437.5,0,True,False,False,False,False,True,False,95.48611111111111,11.2,False,True,False
1,0,1,1,40,1,1,0,0,1,0,1,1,1,74.55,3015.75,0,False,False,False,False,False,True,False,73.5548780487805,7.455,False,True,False
0,0,0,1,1,1,0,1,0,0,0,0,0,1,73.6,73.6,1,True,False,False,False,False,False,True,36.8,14.719999999999999,False,False,True
1,0,0,0,23,1,0,0,0,0,0,1,1,1,64.9,1509.8,0,False,False,True,False,False,False,False,62.90833333333333,10.816666666666668,False,False,False
0,1,0,0,4,1,1,0,0,0,0,1,1,1,95.45,396.1,1,True,False,False,False,False,True,False,79.22,15.908333333333333,False,False,True
1,0,0,0,4,1,0,0,0,1,1,0,1,1,90.4,356.65,0,True,False,False,False,False,True,False,71.33,12.914285714285715,False,False,True
0,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,0,False,False,False,True,True,False,False,59.55072463768116,7.5375,True,False,False
1,0,0,1,38,1,1,0,1,0,0,0,0,1,81.85,3141.7,0,True,False,False,False,False,False,True,80.55641025641025,11.692857142857141,False,True,False
1,0,1,1,52,1,1,0,0,0,0,0,0,0,24.8,1229.1,0,False,True,False,True,False,False,True,23.19056603773585,4.133333333333334,True,False,False
1,1,1,0,32,1,1,0,0,0,0,0,0,1,74.9,2303.35,1,True,False,False,False,False,True,False,69.79848484848485,12.483333333333334,False,True,False
1,0,1,1,29,1,0,0,0,1,1,1,1,0,75.55,2054.4,0,False,False,False,True,False,False,True,68.48,8.394444444444444,False,True,False
1,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,True,False,False,False,False,True,False,95.94487179487179,11.238888888888889,False,True,False
1,0,0,1,48,1,1,1,0,1,0,1,1,1,78.75,3682.45,0,False,False,True,False,True,False,False,75.15204081632653,7.875,False,True,False
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.25,19.25,0,False,True,False,False,False,False,False,9.625,6.416666666666667,False,False,True
0,0,0,0,22,1,0,1,0,0,1,0,1,1,89.05,1886.25,0,True,False,False,False,False,True,False,82.01086956521739,14.841666666666667,False,False,False
0,0,0,0,43,1,1,1,1,1,1,1,1,0,115.05,4895.1,0,True,False,False,True,True,False,False,111.25227272727274,12.783333333333333,False,True,False
0,1,1,0,5,1,0,0,0,0,0,0,0,1,69.35,341.6,0,True,False,False,False,False,True,False,56.93333333333334,17.3375,False,False,True
1,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,1,True,False,False,False,False,True,False,69.25833333333334,16.119999999999997,False,False,True
1,0,1,1,51,1,1,1,1,0,1,1,1,0,110.05,5686.4,0,True,False,True,False,True,False,False,109.35384615384615,10.004545454545454,True,False,False
1,0,0,0,71,1,0,0,0,0,0,0,0,1,19.9,1355.1,0,False,True,False,True,True,False,False,18.820833333333333,4.975,True,False,False
0,0,1,1,38,1,0,1,1,0,1,1,1,0,80.3,3058.65,1,False,False,True,False,True,False,False,78.42692307692307,8.922222222222222,False,True,False
1,1,1,0,24,1,0,0,0,1,0,1,1,1,93.15,2231.05,1,True,False,False,False,False,True,False,89.242,11.64375,False,False,False
1,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,True,False,False,False,True,False,False,89.89861111111111,11.4375,False,True,False
0,1,0,0,54,1,1,1,1,0,1,1,1,0,82.45,4350.1,1,False,False,True,False,False,False,False,79.09272727272727,10.30625,True,False,False
0,0,1,1,72,0,0,0,1,1,1,1,1,1,60.0,4264.0,0,False,False,False,True,False,True,False,58.41095890410959,6.666666666666667,True,False,False
1,0,0,0,1,1,0,0,0,0,0,0,0,1,44.8,44.8,0,False,False,False,False,False,True,False,22.4,11.2,False,False,True
0,0,1,1,9,1,0,1,0,0,0,0,0,0,48.6,422.3,0,False,False,True,False,False,False,True,42.230000000000004,9.72,False,False,True
1,0,0,0,69,0,0,1,1,0,1,1,1,1,60.05,4176.7,0,False,False,False,True,False,False,False,59.667142857142856,7.50625,True,False,False
0,0,1,0,52,1,1,0,1,0,1,1,1,1,102.7,5138.1,0,True,False,False,False,True,False,False,96.94528301886793,11.411111111111111,True,False,False
0,1,1,0,11,1,0,0,0,0,1,1,0,1,82.9,880.05,0,True,False,False,False,False,True,False,73.33749999999999,13.816666666666668,False,False,True
0,1,0,0,2,1,0,0,0,0,0,0,0,1,70.35,139.05,1,True,False,False,False,False,True,False,46.35,23.45,False,False,True
0,1,1,1,28,0,0,0,0,0,0,1,0,1,35.9,973.65,0,False,False,False,False,False,True,False,33.574137931034485,7.18,False,True,False
0,1,0,0,17,1,1,0,0,1,0,0,0,1,82.65,1470.05,0,True,False,False,False,True,False,False,81.66944444444444,16.53,False,False,False
0,0,1,1,35,1,0,0,0,0,0,0,0,1,19.85,739.35,0,False,True,False,True,False,False,True,20.5375,3.97,False,True,False
0,0,0,0,8,1,0,0,0,0,0,0,0,1,19.2,161.95,0,False,True,True,False,False,False,True,17.994444444444444,6.3999999999999995,False,False,True
1,0,0,0,46,1,1,0,1,1,0,1,0,1,94.9,4422.95,0,True,False,True,False,True,False,False,94.10531914893616,11.8625,False,True,False
0,0,0,0,7,1,1,0,0,0,0,0,0,1,73.85,511.25,1,True,False,False,False,False,True,False,63.90625,18.4625,False,False,True
0,0,0,0,2,1,1,0,0,1,0,0,0,0,80.6,155.8,1,True,False,False,False,False,False,True,51.93333333333334,20.15,False,False,True
1,0,1,1,68,1,1,0,1,1,1,0,1,1,75.8,5293.95,1,False,False,True,False,False,False,False,76.72391304347826,6.890909090909091,True,False,False
0,0,0,0,43,1,1,0,1,1,0,1,1,1,104.6,4759.85,1,True,False,False,True,False,True,False,108.1784090909091,13.075,False,True,False
0,0,0,0,68,1,1,1,1,1,1,1,1,1,88.15,6148.45,0,False,False,False,True,False,True,False,89.10797101449275,8.815000000000001,True,False,False
0,0,0,0,36,1,0,0,1,0,0,1,1,1,94.8,3565.65,0,True,False,False,False,True,False,False,96.36891891891892,15.799999999999999,False,True,False
1,0,1,0,63,1,1,0,1,1,0,1,1,1,103.4,6603.0,1,True,False,False,False,False,True,False,103.171875,10.34,True,False,False
0,1,0,0,32,1,0,0,1,0,1,0,0,0,54.65,1830.1,0,False,False,False,False,False,False,False,55.45757575757575,13.6625,False,True,False
0,0,1,0,71,1,1,1,1,1,1,1,1,0,85.75,6223.8,0,False,False,False,True,True,False,False,86.44166666666666,8.575,True,False,False
0,0,1,1,66,1,1,1,1,1,0,0,0,1,67.45,4508.65,0,False,False,False,False,False,False,False,67.29328358208954,7.4944444444444445,True,False,False
1,0,0,0,63,1,0,0,0,0,0,0,0,0,20.5,1328.15,0,False,True,True,False,False,False,True,20.75234375,6.833333333333333,True,False,False
0,0,0,1,41,1,0,0,0,0,0,0,0,1,20.25,865.0,0,False,True,True,False,True,False,False,20.595238095238095,5.0625,False,True,False
0,1,0,0,1,1,1,0,0,0,0,0,0,1,72.1,72.1,0,True,False,False,False,False,True,False,36.05,18.025,False,False,True
0,0,0,0,2,1,0,0,0,0,0,1,1,1,90.4,168.2,1,True,False,False,False,False,True,False,56.06666666666666,18.080000000000002,False,False,True
0,0,1,0,70,1,0,0,0,0,0,0,0,0,19.45,1303.5,0,False,True,False,True,False,False,False,18.359154929577464,6.483333333333333,True,False,False
